timestamp_unix,timestamp_polar_ns,sample_index,x_mg,y_mg,z_mg,vm_mg
1778658169.130222,599617131671236074,648,-1021.0,38.0,74.0,1024.38
1778658169.170222,599617131711236074,648,-1017.0,35.0,70.0,1020.01
1778658169.210222,599617131751236074,648,-1016.0,39.0,82.0,1020.05
1778658169.250222,599617131791236074,648,-1021.0,39.0,71.0,1024.21
1778658169.290222,599617131831236074,648,-1018.0,40.0,82.0,1022.08
1778658169.330222,599617131871236074,648,-1018.0,40.0,77.0,1021.69
1778658169.370222,599617131911236074,648,-1018.0,39.0,73.0,1021.36
1778658169.410222,599617131951236074,648,-1018.0,38.0,73.0,1021.32
1778658169.450222,599617131991236074,648,-1018.0,43.0,73.0,1021.52
1778658169.490222,599617132031236074,648,-1017.0,41.0,74.0,1020.51
1778658169.530222,599617132071236074,648,-1018.0,39.0,64.0,1020.76
1778658169.570222,599617132111236074,648,-1018.0,42.0,70.0,1021.27
1778658169.610222,599617132151236074,648,-1018.0,39.0,80.0,1021.88
1778658169.650222,599617132191236074,648,-1017.0,37.0,74.0,1020.36
1778658169.640983,599617132210963950,684,-1017.0,38.0,78.0,1020.69
1778658169.680983,599617132250963950,684,-1020.0,41.0,76.0,1023.65
1778658169.720983,599617132290963950,684,-1020.0,42.0,72.0,1023.4
1778658169.760983,599617132330963950,684,-1018.0,42.0,75.0,1021.62
1778658169.800983,599617132370963950,684,-1018.0,42.0,70.0,1021.27
1778658169.840983,599617132410963950,684,-1018.0,42.0,63.0,1020.81
1778658169.880983,599617132450963950,684,-1019.0,39.0,61.0,1021.57
1778658169.920983,599617132490963950,684,-1018.0,42.0,60.0,1020.63
1778658169.960983,599617132530963950,684,-1018.0,38.0,70.0,1021.11
1778658170.000983,599617132570963950,684,-1018.0,38.0,73.0,1021.32
1778658170.040983,599617132610963950,684,-1019.0,43.0,72.0,1022.45
1778658170.080983,599617132650963950,684,-1018.0,41.0,70.0,1021.23
1778658170.120983,599617132690963950,684,-1017.0,35.0,71.0,1020.08
1778658170.160983,599617132730963950,684,-1020.0,37.0,70.0,1023.07
1778658170.200983,599617132770963950,684,-1022.0,34.0,61.0,1024.38
1778658170.240983,599617132810963950,684,-1017.0,39.0,72.0,1020.29
1778658170.280983,599617132850963950,684,-1018.0,46.0,63.0,1020.98
1778658170.320983,599617132890963950,684,-1017.0,47.0,71.0,1020.56
1778658170.360983,599617132930963950,684,-1018.0,39.0,67.0,1020.95
1778658170.400983,599617132970963950,684,-1019.0,42.0,66.0,1022.0
1778658170.440983,599617133010963950,684,-1020.0,44.0,70.0,1023.35
1778658170.480983,599617133050963950,684,-1018.0,36.0,68.0,1020.9
1778658170.520983,599617133090963950,684,-1017.0,35.0,72.0,1020.15
1778658170.560983,599617133130963950,684,-1019.0,31.0,62.0,1021.35
1778658170.600983,599617133170963950,684,-1019.0,34.0,62.0,1021.45
1778658170.640983,599617133210963950,684,-1018.0,35.0,75.0,1021.36
1778658170.680983,599617133250963950,684,-1019.0,40.0,69.0,1022.12
1778658170.720983,599617133290963950,684,-1019.0,37.0,68.0,1021.94
1778658170.760983,599617133330963950,684,-1019.0,34.0,69.0,1021.9
1778658170.800983,599617133370963950,684,-1017.0,39.0,69.0,1020.08
1778658170.840983,599617133410963950,684,-1018.0,35.0,67.0,1020.8
1778658170.880983,599617133450963950,684,-1019.0,41.0,67.0,1022.02
1778658170.920983,599617133490963950,684,-1019.0,42.0,71.0,1022.33
1778658170.960983,599617133530963950,684,-1018.0,41.0,65.0,1020.9
1778658171.000983,599617133570963950,684,-1022.0,31.0,64.0,1024.47
1778658171.040983,599617133610963950,684,-1019.0,34.0,52.0,1020.89
1778658171.087104,599617133630173032,720,-1023.0,32.0,41.0,1024.32
1778658171.127105,599617133670173032,720,-1018.0,31.0,57.0,1020.07
1778658171.167104,599617133710173032,720,-1017.0,42.0,83.0,1021.25
1778658171.207104,599617133750173032,720,-1021.0,37.0,75.0,1024.42
1778658171.247104,599617133790173032,720,-1021.0,48.0,77.0,1025.02
1778658171.287104,599617133830173032,720,-1022.0,38.0,56.0,1024.24
1778658171.327104,599617133870173032,720,-1019.0,41.0,69.0,1022.16
1778658171.367105,599617133910173032,720,-1018.0,47.0,54.0,1020.51
1778658171.407104,599617133950173032,720,-1018.0,36.0,60.0,1020.4
1778658171.447104,599617133990173032,720,-1019.0,16.0,70.0,1021.53
1778658171.487104,599617134030173032,720,-1020.0,1.0,87.0,1023.7
1778658171.527104,599617134070173032,720,-1019.0,19.0,68.0,1021.44
1778658171.567104,599617134110173032,720,-1014.0,56.0,56.0,1017.09
1778658171.607104,599617134150173032,720,-1016.0,73.0,53.0,1020.0
1778658171.647105,599617134190173032,720,-1020.0,62.0,49.0,1023.06
1778658171.687104,599617134230173032,720,-1018.0,37.0,65.0,1020.74
1778658171.727104,599617134270173032,720,-1017.0,29.0,89.0,1021.3
1778658171.767104,599617134310173032,720,-1017.0,25.0,86.0,1020.94
1778658171.807104,599617134350173032,720,-1018.0,19.0,84.0,1021.64
1778658171.847104,599617134390173032,720,-1020.0,9.0,88.0,1023.83
1778658171.887105,599617134430173032,720,-1026.0,11.0,78.0,1029.02
1778658171.927104,599617134470173032,720,-1024.0,15.0,74.0,1026.78
1778658171.967104,599617134510173032,720,-1013.0,3.0,83.0,1016.4
1778658172.007104,599617134550173032,720,-1011.0,1.0,94.0,1015.36
1778658172.047104,599617134590173032,720,-1014.0,10.0,103.0,1019.27
1778658172.087104,599617134630173032,720,-1021.0,18.0,85.0,1024.69
1778658172.127105,599617134670173032,720,-1040.0,31.0,79.0,1043.46
1778658172.167104,599617134710173032,720,-1025.0,8.0,83.0,1028.39
1778658172.207104,599617134750173032,720,-1011.0,4.0,100.0,1015.94
1778658172.247104,599617134790173032,720,-1012.0,-4.0,110.0,1017.97
1778658172.287104,599617134830173032,720,-1016.0,-14.0,95.0,1020.53
1778658172.327104,599617134870173032,720,-1024.0,-11.0,92.0,1028.18
1778658172.367105,599617134910173032,720,-1027.0,-11.0,80.0,1030.17
1778658172.407104,599617134950173032,720,-1017.0,-5.0,90.0,1020.99
1778658172.447104,599617134990173032,720,-1014.0,-14.0,106.0,1019.62
1778658172.487104,599617135030173032,720,-1018.0,-9.0,98.0,1022.75
1778658172.476964,599617135049839880,756,-1037.0,1.0,111.0,1042.92
1778658172.516964,599617135089839880,756,-1020.0,-37.0,92.0,1024.81
1778658172.556964,599617135129839880,756,-1001.0,-24.0,28.0,1001.68
1778658172.596964,599617135169839880,756,-1017.0,-11.0,115.0,1023.54
1778658172.636964,599617135209839880,756,-1016.0,-51.0,101.0,1022.28
1778658172.676964,599617135249839880,756,-1017.0,-9.0,79.0,1020.1
1778658172.716964,599617135289839880,756,-1026.0,-11.0,98.0,1030.73
1778658172.756964,599617135329839880,756,-1021.0,-28.0,75.0,1024.13
1778658172.796964,599617135369839880,756,-1017.0,-13.0,106.0,1022.59
1778658172.836964,599617135409839880,756,-1017.0,-35.0,118.0,1024.42
1778658172.876964,599617135449839880,756,-1017.0,-18.0,101.0,1022.16
1778658172.916964,599617135489839880,756,-1021.0,-23.0,93.0,1025.48
1778658172.956964,599617135529839880,756,-1018.0,-27.0,89.0,1022.24
1778658172.996964,599617135569839880,756,-1014.0,-21.0,74.0,1016.91
1778658173.036964,599617135609839880,756,-1016.0,-16.0,93.0,1020.37
1778658173.076964,599617135649839880,756,-1016.0,-11.0,116.0,1022.66
1778658173.116964,599617135689839880,756,-1018.0,-16.0,97.0,1022.74
1778658173.156964,599617135729839880,756,-1022.0,-9.0,90.0,1025.99
1778658173.196964,599617135769839880,756,-1021.0,-20.0,99.0,1025.98
1778658173.236964,599617135809839880,756,-1016.0,-11.0,98.0,1020.77
1778658173.276964,599617135849839880,756,-1015.0,-9.0,95.0,1019.48
1778658173.316964,599617135889839880,756,-1018.0,-15.0,96.0,1022.63
1778658173.356964,599617135929839880,756,-1017.0,-8.0,86.0,1020.66
1778658173.396964,599617135969839880,756,-1020.0,-11.0,89.0,1023.93
1778658173.436964,599617136009839880,756,-1020.0,-13.0,89.0,1023.96
1778658173.476964,599617136049839880,756,-1016.0,-7.0,102.0,1021.13
1778658173.516964,599617136089839880,756,-1018.0,-12.0,98.0,1022.78
1778658173.556964,599617136129839880,756,-1017.0,-7.0,99.0,1021.83
1778658173.596964,599617136169839880,756,-1018.0,-9.0,99.0,1022.84
1778658173.636964,599617136209839880,756,-1018.0,-16.0,99.0,1022.93
1778658173.676964,599617136249839880,756,-1014.0,-26.0,104.0,1019.65
1778658173.716964,599617136289839880,756,-1006.0,-70.0,120.0,1015.55
1778658173.756964,599617136329839880,756,-1008.0,-10.0,124.0,1015.65
1778658173.796964,599617136369839880,756,-1027.0,106.0,99.0,1037.19
1778658173.836964,599617136409839880,756,-1072.0,154.0,43.0,1083.86
1778658173.876964,599617136449839880,756,-1027.0,66.0,56.0,1030.64
1778658173.917429,599617136469506722,792,-1006.0,-19.0,111.0,1012.28
1778658173.957429,599617136509506722,792,-1010.0,-88.0,118.0,1020.67
1778658173.997429,599617136549506722,792,-1029.0,-57.0,37.0,1031.24
1778658174.037429,599617136589506722,792,-1002.0,-96.0,2.0,1006.59
1778658174.077429,599617136629506722,792,-1024.0,-63.0,75.0,1028.67
1778658174.117429,599617136669506722,792,-1073.0,7.0,83.0,1076.23
1778658174.157429,599617136709506722,792,-1030.0,76.0,95.0,1037.16
1778658174.197429,599617136749506722,792,-1013.0,78.0,97.0,1020.62
1778658174.237429,599617136789506722,792,-1004.0,41.0,74.0,1007.56
1778658174.277429,599617136829506722,792,-1033.0,23.0,31.0,1033.72
1778658174.317429,599617136869506722,792,-1023.0,59.0,64.0,1026.7
1778658174.357429,599617136909506722,792,-1039.0,68.0,55.0,1042.67
1778658174.397429,599617136949506722,792,-1012.0,1.0,98.0,1016.73
1778658174.437429,599617136989506722,792,-991.0,5.0,87.0,994.82
1778658174.477429,599617137029506722,792,-1010.0,96.0,61.0,1016.38
1778658174.517429,599617137069506722,792,-1051.0,82.0,-19.0,1054.37
1778658174.557429,599617137109506722,792,-1023.0,56.0,-10.0,1024.58
1778658174.597429,599617137149506722,792,-1013.0,27.0,-18.0,1013.52
1778658174.637429,599617137189506722,792,-1012.0,0.0,-7.0,1012.02
1778658174.677429,599617137229506722,792,-1021.0,0.0,-3.0,1021.0
1778658174.717429,599617137269506722,792,-1030.0,0.0,11.0,1030.06
1778658174.757429,599617137309506722,792,-1023.0,10.0,-3.0,1023.05
1778658174.797429,599617137349506722,792,-1019.0,17.0,-2.0,1019.14
1778658174.837429,599617137389506722,792,-1029.0,18.0,-10.0,1029.21
1778658174.877429,599617137429506722,792,-1022.0,8.0,-17.0,1022.17
1778658174.917429,599617137469506722,792,-1014.0,-19.0,9.0,1014.22
1778658174.957429,599617137509506722,792,-1015.0,-28.0,35.0,1015.99
1778658174.997429,599617137549506722,792,-1049.0,16.0,-33.0,1049.64
1778658175.037429,599617137589506722,792,-1015.0,30.0,-22.0,1015.68
1778658175.077429,599617137629506722,792,-1011.0,-4.0,12.0,1011.08
1778658175.117429,599617137669506722,792,-1015.0,26.0,-52.0,1016.66
1778658175.157429,599617137709506722,792,-1027.0,17.0,-49.0,1028.31
1778658175.197429,599617137749506722,792,-1020.0,-7.0,-43.0,1020.93
1778658175.237429,599617137789506722,792,-1014.0,-20.0,-21.0,1014.41
1778658175.277429,599617137829506722,792,-1021.0,-11.0,-36.0,1021.69
1778658175.317429,599617137869506722,792,-1026.0,-3.0,-44.0,1026.95
1778658175.310659,599617137888990432,828,-1019.0,-1.0,-45.0,1019.99
1778658175.350660,599617137928990432,828,-1017.0,-7.0,-48.0,1018.16
1778658175.390660,599617137968990432,828,-1017.0,-8.0,-46.0,1018.07
1778658175.430660,599617138008990432,828,-1018.0,-7.0,-45.0,1019.02
1778658175.470659,599617138048990432,828,-1019.0,-12.0,-43.0,1019.98
1778658175.510659,599617138088990432,828,-1019.0,-12.0,-46.0,1020.11
1778658175.550659,599617138128990432,828,-1018.0,-1.0,-32.0,1018.5
1778658175.590660,599617138168990432,828,-1018.0,-3.0,-45.0,1019.0
1778658175.630660,599617138208990432,828,-1016.0,-4.0,-42.0,1016.88
1778658175.670660,599617138248990432,828,-1019.0,-2.0,-59.0,1020.71
1778658175.710660,599617138288990432,828,-1018.0,-4.0,-49.0,1019.19
1778658175.750659,599617138328990432,828,-1016.0,-12.0,-61.0,1017.9
1778658175.790659,599617138368990432,828,-1016.0,-32.0,-29.0,1016.92
1778658175.830659,599617138408990432,828,-1018.0,-28.0,-35.0,1018.99
1778658175.870660,599617138448990432,828,-1023.0,-11.0,-41.0,1023.88
1778658175.910660,599617138488990432,828,-1025.0,1.0,-50.0,1026.22
1778658175.950660,599617138528990432,828,-1015.0,0.0,-49.0,1016.18
1778658175.990659,599617138568990432,828,-1014.0,-7.0,-44.0,1014.98
1778658176.030659,599617138608990432,828,-1018.0,-8.0,-65.0,1020.1
1778658176.070659,599617138648990432,828,-1019.0,-8.0,-52.0,1020.36
1778658176.110660,599617138688990432,828,-1016.0,-8.0,-51.0,1017.31
1778658176.150660,599617138728990432,828,-1017.0,-2.0,-49.0,1018.18
1778658176.190660,599617138768990432,828,-1021.0,-3.0,-63.0,1022.95
1778658176.230659,599617138808990432,828,-1017.0,-9.0,-49.0,1018.22
1778658176.270659,599617138848990432,828,-1016.0,-13.0,-58.0,1017.74
1778658176.310659,599617138888990432,828,-1016.0,-19.0,-55.0,1017.66
1778658176.350660,599617138928990432,828,-1018.0,-13.0,-56.0,1019.62
1778658176.390660,599617138968990432,828,-1018.0,-4.0,-64.0,1020.02
1778658176.430660,599617139008990432,828,-1017.0,-6.0,-55.0,1018.5
1778658176.470659,599617139048990432,828,-1018.0,-6.0,-62.0,1019.9
1778658176.510659,599617139088990432,828,-1017.0,-9.0,-56.0,1018.58
1778658176.550659,599617139128990432,828,-1018.0,-8.0,-56.0,1019.57
1778658176.590660,599617139168990432,828,-1017.0,-13.0,-53.0,1018.46
1778658176.630660,599617139208990432,828,-1017.0,-20.0,-56.0,1018.74
1778658176.670660,599617139248990432,828,-1018.0,-9.0,-54.0,1019.47
1778658176.710660,599617139288990432,828,-1018.0,-10.0,-59.0,1019.76
1778658176.751854,599617139309023490,864,-1016.0,-6.0,-50.0,1017.25
1778658176.791854,599617139349023490,864,-1018.0,-4.0,-64.0,1020.02
1778658176.831854,599617139389023490,864,-1016.0,-7.0,-50.0,1017.25
1778658176.871854,599617139429023490,864,-1018.0,-9.0,-52.0,1019.37
1778658176.911854,599617139469023490,864,-1020.0,-10.0,-63.0,1021.99
1778658176.951854,599617139509023490,864,-1017.0,-11.0,-54.0,1018.49
1778658176.991854,599617139549023490,864,-1016.0,-9.0,-56.0,1017.58
1778658177.031854,599617139589023490,864,-1016.0,-9.0,-62.0,1017.93
1778658177.071854,599617139629023490,864,-1018.0,-18.0,-55.0,1019.64
1778658177.111854,599617139669023490,864,-1017.0,-10.0,-46.0,1018.09
1778658177.151854,599617139709023490,864,-1016.0,-10.0,-52.0,1017.38
1778658177.191854,599617139749023490,864,-1017.0,-7.0,-44.0,1017.98
1778658177.231854,599617139789023490,864,-1017.0,-12.0,-47.0,1018.16
1778658177.271854,599617139829023490,864,-1017.0,-11.0,-56.0,1018.6
1778658177.311854,599617139869023490,864,-1019.0,-11.0,-60.0,1020.82
1778658177.351854,599617139909023490,864,-1017.0,-11.0,-58.0,1018.71
1778658177.391854,599617139949023490,864,-1015.0,-9.0,-56.0,1016.58
1778658177.431854,599617139989023490,864,-1017.0,-11.0,-60.0,1018.83
1778658177.471854,599617140029023490,864,-1019.0,-26.0,-61.0,1021.16
1778658177.511854,599617140069023490,864,-1018.0,-27.0,-54.0,1019.79
1778658177.551854,599617140109023490,864,-1017.0,-18.0,-53.0,1018.54
1778658177.591854,599617140149023490,864,-1018.0,-26.0,-59.0,1020.04
1778658177.631854,599617140189023490,864,-1017.0,-15.0,-64.0,1019.12
1778658177.671854,599617140229023490,864,-1017.0,-13.0,-65.0,1019.16
1778658177.711854,599617140269023490,864,-1017.0,-14.0,-56.0,1018.64
1778658177.751854,599617140309023490,864,-1018.0,-10.0,-60.0,1019.82
1778658177.791854,599617140349023490,864,-1018.0,-11.0,-66.0,1020.2
1778658177.831854,599617140389023490,864,-1016.0,-14.0,-55.0,1017.58
1778658177.871854,599617140429023490,864,-1018.0,-21.0,-63.0,1020.16
1778658177.911854,599617140469023490,864,-1017.0,-29.0,-51.0,1018.69
1778658177.951854,599617140509023490,864,-1018.0,-15.0,-52.0,1019.44
1778658177.991854,599617140549023490,864,-1017.0,-15.0,-61.0,1018.94
1778658178.031854,599617140589023490,864,-1016.0,-19.0,-61.0,1018.01
1778658178.071854,599617140629023490,864,-1015.0,-18.0,-58.0,1016.82
1778658178.111854,599617140669023490,864,-1017.0,-8.0,-61.0,1018.86
1778658178.151854,599617140709023490,864,-1019.0,-16.0,-74.0,1021.81
1778658178.147126,599617140728659828,900,-1017.0,-12.0,-59.0,1018.78
1778658178.187126,599617140768659828,900,-1015.0,-13.0,-66.0,1017.23
1778658178.227126,599617140808659828,900,-1017.0,-21.0,-71.0,1019.69
1778658178.267126,599617140848659828,900,-1017.0,-20.0,-60.0,1018.96
1778658178.307126,599617140888659828,900,-1017.0,-22.0,-59.0,1018.95
1778658178.347126,599617140928659828,900,-1018.0,-13.0,-65.0,1020.16
1778658178.387126,599617140968659828,900,-1016.0,-16.0,-68.0,1018.4
1778658178.427126,599617141008659828,900,-1016.0,-11.0,-60.0,1017.83
1778658178.467126,599617141048659828,900,-1018.0,-8.0,-79.0,1021.09
1778658178.507126,599617141088659828,900,-1015.0,-11.0,-70.0,1017.47
1778658178.547126,599617141128659828,900,-1017.0,-17.0,-71.0,1019.62
1778658178.587126,599617141168659828,900,-1018.0,-16.0,-67.0,1020.33
1778658178.627126,599617141208659828,900,-1017.0,-14.0,-67.0,1019.3
1778658178.667126,599617141248659828,900,-1018.0,-18.0,-62.0,1020.05
1778658178.707126,599617141288659828,900,-1021.0,-11.0,-63.0,1023.0
1778658178.747126,599617141328659828,900,-1022.0,-8.0,-67.0,1024.23
1778658178.787126,599617141368659828,900,-1021.0,-15.0,-69.0,1023.44
1778658178.827126,599617141408659828,900,-1019.0,-9.0,-67.0,1021.24
1778658178.867126,599617141448659828,900,-1023.0,-17.0,-74.0,1025.81
1778658178.907126,599617141488659828,900,-1033.0,-24.0,-66.0,1035.38
1778658178.947126,599617141528659828,900,-1044.0,-12.0,-71.0,1046.48
1778658178.987126,599617141568659828,900,-1039.0,11.0,-67.0,1041.22
1778658179.027126,599617141608659828,900,-1013.0,-1.0,-60.0,1014.78
1778658179.067126,599617141648659828,900,-967.0,-52.0,-30.0,968.86
1778658179.107126,599617141688659828,900,-1002.0,-3.0,-72.0,1004.59
1778658179.147126,599617141728659828,900,-1050.0,31.0,-103.0,1055.5
1778658179.187126,599617141768659828,900,-1048.0,26.0,-67.0,1050.46
1778658179.227126,599617141808659828,900,-1014.0,32.0,-30.0,1014.95
1778658179.267126,599617141848659828,900,-1009.0,43.0,-7.0,1009.94
1778658179.307126,599617141888659828,900,-1010.0,40.0,-3.0,1010.8
1778658179.347126,599617141928659828,900,-1016.0,62.0,36.0,1018.53
1778658179.387126,599617141968659828,900,-1026.0,72.0,33.0,1029.05
1778658179.427126,599617142008659828,900,-1018.0,46.0,1.0,1019.04
1778658179.467126,599617142048659828,900,-1019.0,51.0,38.0,1020.98
1778658179.507126,599617142088659828,900,-1013.0,8.0,57.0,1014.63
1778658179.547126,599617142128659828,900,-1011.0,0.0,72.0,1013.56
1778658179.591740,599617142148387700,936,-1032.0,7.0,43.0,1032.92
1778658179.631740,599617142188387700,936,-1068.0,90.0,55.0,1073.2
1778658179.671740,599617142228387700,936,-1069.0,20.0,42.0,1070.01
1778658179.711740,599617142268387700,936,-958.0,-32.0,190.0,977.18
1778658179.751740,599617142308387700,936,-969.0,-4.0,175.0,984.68
1778658179.791740,599617142348387700,936,-1037.0,46.0,115.0,1044.37
1778658179.831740,599617142388387700,936,-1088.0,67.0,117.0,1096.32
1778658179.871740,599617142428387700,936,-1023.0,20.0,124.0,1030.68
1778658179.911740,599617142468387700,936,-972.0,0.0,148.0,983.2
1778658179.951740,599617142508387700,936,-987.0,-1.0,180.0,1003.28
1778658179.991740,599617142548387700,936,-1025.0,8.0,135.0,1033.88
1778658180.031740,599617142588387700,936,-1017.0,28.0,112.0,1023.53
1778658180.071740,599617142628387700,936,-1018.0,70.0,168.0,1034.14
1778658180.111740,599617142668387700,936,-1009.0,113.0,234.0,1041.92
1778658180.151740,599617142708387700,936,-1009.0,-17.0,205.0,1029.75
1778658180.191740,599617142748387700,936,-1016.0,-109.0,185.0,1038.44
1778658180.231740,599617142788387700,936,-1016.0,-82.0,184.0,1035.78
1778658180.271740,599617142828387700,936,-1026.0,3.0,194.0,1044.18
1778658180.311740,599617142868387700,936,-1014.0,31.0,216.0,1037.21
1778658180.351740,599617142908387700,936,-998.0,80.0,209.0,1022.78
1778658180.391740,599617142948387700,936,-978.0,66.0,202.0,1000.82
1778658180.431740,599617142988387700,936,-991.0,74.0,224.0,1018.69
1778658180.471740,599617143028387700,936,-1024.0,35.0,222.0,1048.37
1778658180.511740,599617143068387700,936,-1007.0,12.0,233.0,1033.67
1778658180.551740,599617143108387700,936,-1017.0,10.0,251.0,1047.56
1778658180.591740,599617143148387700,936,-1018.0,-6.0,233.0,1044.34
1778658180.631740,599617143188387700,936,-1003.0,2.0,256.0,1035.16
1778658180.671740,599617143228387700,936,-1007.0,8.0,246.0,1036.64
1778658180.711740,599617143268387700,936,-992.0,3.0,233.0,1019.0
1778658180.751740,599617143308387700,936,-987.0,13.0,237.0,1015.14
1778658180.791740,599617143348387700,936,-1014.0,11.0,231.0,1040.04
1778658180.831740,599617143388387700,936,-1015.0,1.0,223.0,1039.21
1778658180.871740,599617143428387700,936,-1013.0,2.0,249.0,1043.16
1778658180.911740,599617143468387700,936,-985.0,0.0,237.0,1013.11
1778658180.951740,599617143508387700,936,-981.0,-8.0,234.0,1008.55
1778658180.991740,599617143548387700,936,-995.0,4.0,234.0,1022.15
1778658181.025655,599617143568298674,972,-1001.0,5.0,214.0,1023.63
1778658181.065655,599617143608298674,972,-1021.0,4.0,230.0,1046.59
1778658181.105655,599617143648298674,972,-1018.0,16.0,243.0,1046.72
1778658181.145655,599617143688298674,972,-1013.0,39.0,239.0,1041.54
1778658181.185655,599617143728298674,972,-1000.0,41.0,227.0,1026.26
1778658181.225655,599617143768298674,972,-985.0,49.0,227.0,1012.01
1778658181.265655,599617143808298674,972,-1006.0,21.0,224.0,1030.85
1778658181.305655,599617143848298674,972,-1010.0,-4.0,142.0,1019.94
1778658181.345655,599617143888298674,972,-1004.0,-12.0,181.0,1020.26
1778658181.385655,599617143928298674,972,-1017.0,-7.0,218.0,1040.13
1778658181.425655,599617143968298674,972,-995.0,-12.0,171.0,1009.66
1778658181.465655,599617144008298674,972,-1007.0,-2.0,112.0,1013.21
1778658181.505655,599617144048298674,972,-1026.0,22.0,201.0,1045.73
1778658181.545655,599617144088298674,972,-1056.0,11.0,191.0,1073.19
1778658181.585655,599617144128298674,972,-1016.0,21.0,117.0,1022.93
1778658181.625655,599617144168298674,972,-1008.0,42.0,180.0,1024.81
1778658181.665655,599617144208298674,972,-1018.0,31.0,186.0,1035.32
1778658181.705655,599617144248298674,972,-1017.0,13.0,172.0,1031.52
1778658181.745655,599617144288298674,972,-1019.0,5.0,186.0,1035.85
1778658181.785655,599617144328298674,972,-1023.0,-24.0,176.0,1038.31
1778658181.825655,599617144368298674,972,-1022.0,-12.0,169.0,1035.95
1778658181.865655,599617144408298674,972,-1016.0,-12.0,145.0,1026.36
1778658181.905655,599617144448298674,972,-1006.0,-7.0,129.0,1014.26
1778658181.945655,599617144488298674,972,-1011.0,3.0,152.0,1022.37
1778658181.985655,599617144528298674,972,-1002.0,-1.0,123.0,1009.52
1778658182.025655,599617144568298674,972,-1012.0,-7.0,125.0,1019.71
1778658182.065655,599617144608298674,972,-1017.0,0.0,127.0,1024.9
1778658182.105655,599617144648298674,972,-1014.0,-19.0,131.0,1022.6
1778658182.145655,599617144688298674,972,-1019.0,-15.0,131.0,1027.5
1778658182.185655,599617144728298674,972,-1016.0,-12.0,132.0,1024.61
1778658182.225655,599617144768298674,972,-1013.0,-17.0,123.0,1020.58
1778658182.265655,599617144808298674,972,-1015.0,-11.0,127.0,1022.97
1778658182.305655,599617144848298674,972,-1018.0,-15.0,137.0,1027.29
1778658182.345655,599617144888298674,972,-1016.0,-16.0,131.0,1024.54
1778658182.385655,599617144928298674,972,-1015.0,-8.0,126.0,1022.82
1778658182.425655,599617144968298674,972,-1020.0,-10.0,153.0,1031.46
1778658182.420197,599617144987843468,1008,-1021.0,-15.0,152.0,1032.36
1778658182.460197,599617145027843468,1008,-1017.0,-23.0,163.0,1030.24
1778658182.500197,599617145067843468,1008,-1012.0,-33.0,154.0,1024.18
1778658182.540197,599617145107843468,1008,-1011.0,-17.0,138.0,1020.52
1778658182.580197,599617145147843468,1008,-1015.0,11.0,161.0,1027.75
1778658182.620197,599617145187843468,1008,-1016.0,-2.0,161.0,1028.68
1778658182.660197,599617145227843468,1008,-1028.0,-2.0,121.0,1035.1
1778658182.700197,599617145267843468,1008,-1014.0,-2.0,134.0,1022.82
1778658182.740197,599617145307843468,1008,-1021.0,-25.0,155.0,1033.0
1778658182.780197,599617145347843468,1008,-1021.0,-29.0,109.0,1027.21
1778658182.820197,599617145387843468,1008,-1015.0,-4.0,116.0,1021.61
1778658182.860197,599617145427843468,1008,-1017.0,9.0,113.0,1023.3
1778658182.900197,599617145467843468,1008,-1017.0,10.0,119.0,1023.99
1778658182.940197,599617145507843468,1008,-1029.0,34.0,130.0,1037.74
1778658182.980197,599617145547843468,1008,-1017.0,22.0,127.0,1025.14
1778658183.020197,599617145587843468,1008,-1016.0,3.0,113.0,1022.27
1778658183.060197,599617145627843468,1008,-1032.0,1.0,137.0,1041.05
1778658183.100197,599617145667843468,1008,-1022.0,-2.0,158.0,1034.14
1778658183.140197,599617145707843468,1008,-1006.0,-3.0,128.0,1014.11
1778658183.180197,599617145747843468,1008,-997.0,7.0,131.0,1005.59
1778658183.220197,599617145787843468,1008,-1018.0,9.0,135.0,1026.95
1778658183.260197,599617145827843468,1008,-1014.0,8.0,153.0,1025.51
1778658183.300197,599617145867843468,1008,-1016.0,6.0,132.0,1024.56
1778658183.340197,599617145907843468,1008,-1018.0,9.0,140.0,1027.62
1778658183.380197,599617145947843468,1008,-1017.0,-6.0,120.0,1024.07
1778658183.420197,599617145987843468,1008,-1017.0,-9.0,96.0,1021.56
1778658183.460197,599617146027843468,1008,-1019.0,-4.0,131.0,1027.39
1778658183.500197,599617146067843468,1008,-1018.0,-2.0,134.0,1026.78
1778658183.540197,599617146107843468,1008,-1017.0,0.0,111.0,1023.04
1778658183.580197,599617146147843468,1008,-1017.0,-1.0,129.0,1025.15
1778658183.620197,599617146187843468,1008,-1019.0,0.0,114.0,1025.36
1778658183.660197,599617146227843468,1008,-1017.0,2.0,116.0,1023.6
1778658183.700197,599617146267843468,1008,-1016.0,2.0,119.0,1022.95
1778658183.740197,599617146307843468,1008,-1017.0,2.0,120.0,1024.06
1778658183.780197,599617146347843468,1008,-1017.0,1.0,117.0,1023.71
1778658183.820197,599617146387843468,1008,-1017.0,-3.0,112.0,1023.15
1778658183.864846,599617146407296690,1044,-1017.0,-1.0,118.0,1023.82
1778658183.904846,599617146447296690,1044,-1017.0,-1.0,121.0,1024.17
1778658183.944846,599617146487296690,1044,-1017.0,-6.0,121.0,1024.19
1778658183.984846,599617146527296690,1044,-1018.0,-4.0,118.0,1024.82
